"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"C1,C2,C3";"C_0603";3;"105";;;
2;"C4";"C_0603";1;"225";;;
3;"C5";"C_0603";1;"106";;;
4;"R1,R2";"R_0603";2;"103";;;
5;"R3";"R_0603";1;"394";;;
6;"UEXT1";"UEXTM-SMD";1;"CONN_02X05";;;
7;"G***";"LOGO_OLIMEX_80";1;"LOGO";;;
8;"P1";"SIP4_SMD";1;"CONN_01X04";;;
9;"OLEDM1";"IROP055-SSD1306Z-PADS-ONLY";1;"IROP055";;;
10;"RES1";"TP";1;"CONN_01X01";;;
11;"G***";"LOGO_PBFREE_33";1;"LOGO";;;
